MATCH,MATCH2,PLAYER,TEAM,NAME,POS,PC ,PA ,PC/PA,PR,MIN,GS,SG,S,FC,FS,DC,D_IN_POSS,D_NOT_IN_POSS,T_OPP_HALF,T_ATT_3RD,T_PEN_AREA,SPRINT,MAX_SPEED,A_L,A_M,A_H,Goals_scored,Attempts_on_off_target,Assists,Offsides,Saves,Yellow_cards,Red_card,Fouls_committed,Delivery_solo_runs_attacking3rd,Delivery_solo_runs_penalty_area,Tackles_gaining_the_ball,Tackles_not_gaining_the_ball,Tackles_suffered_losing_the_ball,Tackles_suffered_not_losing_the_ball,Clearances_Completed,Clearances_Attempted,Total_time_played_mins,Low_activity_time_spent,Medium_activity_time_spent,High_activity_time_spent,Distance_covered_m,Low_ADC_m,Medium_ADC_m,High_ADC_m,Top_Speed,Sprints
17,17,10,RSA,Steven PIENAAR ,M ,43,50,86,44,79,0,0,2,4,4,8390,3833,3409,55,17,1,87,19.08,78,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,11,RSA,Teko MODISE ,M ,48,60,80,54,90,0,1,1,0,3,10254,4852,3996,54,18,1,150,22.5,80,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,12,RSA,Reneilwe LETSHOLONYANE ,M ,34,42,81,32,57,0,0,0,0,0,6883,3083,2999,28,3,,62,19.46,73,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,13,RSA,Kagisho DIKGACOI ,M ,56,61,92,54,90,0,0,0,2,1,10015,4437,4247,29,8,2,85,23.22,80,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,20,RSA,Bongani KHUMALO ,D ,32,35,91,24,90,0,0,0,0,0,8706,3771,3729,12,7,1,57,20.97,86,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,1,RSA,Moneeb JOSEPHS ,GK ,0,0,0,0,11,0,0,0,0,0,824,342,328,,,,2,13.39,97,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,19,RSA,Surprise MORIRI ,M ,17,19,89,18,33,0,0,0,0,0,3374,1588,1142,70,32,8,28,19.08,83,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,1,URU,Fernando MUSLERA ,GK ,11,19,58,3,90,0,0,0,0,0,3289,1343,1050,,,,5,18.51,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,2,URU,Diego LUGANO ,D ,23,30,77,15,90,0,0,0,1,0,8923,3164,4167,11,8,5,77,19.08,87,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,3,URU,Diego GODIN ,D ,38,46,83,29,90,0,0,0,0,0,9150,3381,4191,14,9,7,79,20.81,87,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,4,URU,Jorge FUCILE ,D ,33,44,75,24,71,0,0,1,1,2,7605,2947,3607,32,8,,87,21.38,80,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,7,URU,Edinson CAVANI ,F ,23,30,77,23,89,0,1,4,0,3,9424,3892,4097,74,38,10,118,22.53,83,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,9,URU,Luis SUAREZ ,F ,16,32,50,31,90,0,2,5,2,7,9316,3966,4000,81,46,9,134,23.84,84,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,10,URU,Diego FORLAN ,F ,33,50,66,43,90,2,2,5,1,0,10042,4228,4194,71,33,4,102,23.65,81,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,11,URU,Alvaro PEREIRA ,M ,23,34,68,35,90,1,1,2,1,0,10694,4132,4946,46,22,5,152,19.88,79,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,15,URU,Diego PEREZ ,M ,28,33,85,29,89,0,0,0,0,1,9573,3317,4725,33,11,1,74,22.46,84,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,16,URU,Maximiliano PEREIRA ,D ,26,32,81,23,90,0,0,1,0,0,9538,3664,4344,21,7,2,103,19.57,85,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,17,URU,Egidio AREVALO ,M ,35,48,73,35,90,0,0,1,4,0,9928,3670,4712,36,12,2,82,21.23,83,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,5,URU,Walter GARGANO ,M ,0,0,0,0,1,0,0,0,0,0,570,308,168,55,15,,7,15.88,79,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,20,URU,Alvaro FERNANDEZ ,M ,1,3,33,0,19,0,0,0,0,0,2377,710,1099,33,11,1,26,20.81,85,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,21,URU,Sebastian FERNANDEZ ,F ,0,0,0,0,1,0,0,0,0,0,718,352,253,63,44,12,6,20.6,72,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16,1,ESP,Iker CASILLAS ,GK ,16,19,84,9,90,0,0,0,0,0,4256,1641,1284,,,,29,12.87,97,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"96'49""",0.97,0.01,0.02,4256,3109,322,825,12.87,29
16,16,3,ESP,Gerard PIQUE ,D ,54,60,90,48,90,0,2,2,1,0,9419,4377,2708,23,7,2,118,20.93,81,8,11,0,2,0,0,0,0,0,1,8,2,0,0,0,0,0,0,"96'49""",0.81,0.08,0.11,9419,4845,1267,3307,20.93,118
16,16,5,ESP,Carles PUYOL ,D ,37,42,88,30,90,0,0,0,0,0,9440,4331,2653,25,7,3,113,19.25,84,7,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,"96'49""",0.84,0.07,0.09,9440,5168,1205,3068,19.25,113
16,16,6,ESP,Andres INIESTA ,M ,38,52,73,46,77,0,1,3,2,5,8807,4785,2175,81,38,4,110,20.25,77,10,13,0,3,0,0,0,0,0,2,5,6,0,0,1,0,0,0,"77'51""",0.77,0.1,0.13,8807,4421,1400,2986,20.25,110
16,16,7,ESP,David VILLA ,F ,18,29,62,30,90,0,1,2,0,1,9242,5095,2068,97,63,16,116,19.87,83,7,10,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"96'49""",0.83,0.07,0.1,9242,5091,1149,3002,19.87,116
16,16,8,ESP,XAVI ,M ,68,92,74,65,90,0,0,1,0,5,10379,5512,2502,78,40,6,119,19.52,73,12,15,0,1,0,1,0,0,0,0,14,3,0,0,0,0,0,0,"96'49""",0.73,0.12,0.15,10379,4595,1939,3845,19.52,119
16,16,11,ESP,Joan CAPDEVILA ,D ,77,95,81,62,90,0,0,0,0,3,10548,5353,2867,54,23,2,156,20.96,80,8,12,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,1,"96'49""",0.8,0.08,0.12,10548,5194,1581,3773,20.96,156
16,16,14,ESP,XABI ALONSO ,M ,71,87,82,71,90,0,1,4,0,1,11938,6008,2944,58,19,,173,21.1,73,12,15,0,4,0,0,0,0,0,0,15,1,1,0,0,0,0,0,"96'49""",0.73,0.12,0.15,11938,5406,1996,4535,21.1,173
16,16,15,ESP,SERGIO RAMOS ,D ,59,75,79,54,90,0,0,2,3,1,9275,4520,2487,54,17,4,141,20.25,79,8,13,0,2,0,0,0,0,0,3,11,4,0,0,0,0,0,0,"96'49""",0.79,0.08,0.13,9275,4710,1310,3255,20.25,141
16,16,16,ESP,Sergio BUSQUETS ,M ,47,58,81,45,61,0,1,1,1,2,6767,3346,2041,55,16,4,61,20.1,80,10,10,0,1,0,0,0,0,0,1,8,1,0,0,0,0,0,0,"62'01""",0.8,0.1,0.1,6767,3574,1186,2008,20.1,61
16,16,21,ESP,DAVID SILVA ,M ,26,38,68,35,62,0,1,2,1,0,7303,3858,1813,80,44,7,91,22.85,79,9,12,0,2,0,0,0,0,0,1,6,0,0,0,1,0,0,0,"62'05""",0.79,0.09,0.12,7303,3816,1113,2374,22.85,91
16,16,9,ESP,Fernando TORRES ,F ,0,3,0,3,29,0,0,5,0,0,3335,1734,733,91,51,17,50,18.01,77,9,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"34'48""",0.77,0.09,0.14,3335,1587,427,1320,18.01,50
16,16,18,ESP,PEDRO ,F ,8,12,67,9,13,0,0,0,0,0,1560,631,540,91,47,7,15,13.38,71,9,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"18'58""",0.71,0.09,0.2,1560,735,197,627,13.38,15
16,16,22,ESP,Jesus NAVAS ,F ,8,21,38,20,28,0,1,2,0,1,1999,620,766,77,34,4,31,17.74,78,8,14,0,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,"34'44""",0.78,0.08,0.14,1999,769,298,932,17.74,31
16,16,1,SUI,Diego BENAGLIO ,GK ,19,36,53,9,90,0,0,0,0,0,7625,1917,3659,,,,76,18.73,91,3,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,"96'49""",0.91,0.03,0.06,7625,4794,727,2103,18.73,76
16,16,2,SUI,Stephan LICHTSTEINER ,D ,13,35,37,19,90,0,0,0,2,2,11495,2898,6247,10,2,,160,22.98,76,10,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,"96'49""",0.76,0.1,0.14,11495,5597,1863,4035,22.98,160
16,16,4,SUI,Philippe SENDEROS ,D ,8,11,73,5,36,0,0,0,1,0,3808,860,2290,2,,,22,17.74,84,9,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"35'25""",0.84,0.09,0.07,3808,2403,618,786,17.74,22
16,16,6,SUI,Benjamin HUGGEL ,M ,16,26,62,11,90,0,0,1,0,0,11929,3122,6570,24,8,1,133,20.83,74,11,15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"96'49""",0.74,0.11,0.15,11929,5654,2060,4215,20.83,133
16,16,7,SUI,Tranquillo BARNETTA ,M ,21,41,51,23,89,0,0,2,2,0,11552,2743,6359,28,7,,121,21.11,76,11,13,0,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,"92'59""",0.76,0.11,0.13,11552,5772,1911,3870,21.11,121
16,16,8,SUI,Gokhan INLER ,M ,20,31,65,15,90,0,0,0,5,1,11620,2535,6700,18,3,,128,19.01,74,12,14,0,0,0,0,0,0,0,5,1,2,1,0,0,0,2,4,"96'49""",0.74,0.12,0.14,11620,5645,2092,3882,19.01,128
16,16,10,SUI,Blaise NKUFO ,F ,20,36,56,29,90,0,0,1,3,0,10293,2970,4986,59,12,1,163,22.4,82,8,10,0,1,0,1,0,0,0,3,4,0,0,0,0,0,0,0,"96'49""",0.82,0.08,0.1,10293,5345,1488,3460,22.4,163
16,16,13,SUI,Stephane GRICHTING ,D ,14,25,56,13,90,0,0,0,3,0,10629,2471,5895,3,,,129,18.94,82,8,10,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,5,"96'49""",0.82,0.08,0.1,10629,5851,1464,3313,18.94,129
16,16,16,SUI,Gelson FERNANDES ,M ,13,17,76,19,90,1,1,1,0,2,12244,2830,6567,28,6,1,176,21.36,75,10,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"96'49""",0.75,0.1,0.15,12244,5841,1880,4522,21.36,176
16,16,17,SUI,Reto ZIEGLER ,D ,22,31,71,16,90,0,1,1,2,0,10744,2449,6121,9,1,,154,21.68,81,8,11,0,1,0,0,0,1,0,2,3,2,0,0,0,0,0,0,"96'49""",0.81,0.08,0.11,10744,5931,1425,3388,21.68,154
16,16,19,SUI,Eren DERDIYOK ,F ,11,21,52,18,79,0,1,2,0,1,9090,2158,4704,44,10,1,96,22.05,80,9,11,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"79'55""",0.8,0.09,0.11,9090,5100,1411,2580,22.05,96
16,16,5,SUI,Steve VON BERGEN ,D ,3,5,60,3,54,0,0,0,0,0,6468,1519,3393,2,1,,97,26.39,82,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"61'24""",0.82,0.07,0.11,6468,3429,852,2187,26.39,97
16,16,15,SUI,Hakan YAKIN ,M ,2,3,67,2,11,0,0,0,3,0,1913,615,954,28,4,1,22,17.74,74,9,17,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,"16'54""",0.74,0.09,0.17,1913,946,259,707,17.74,22
16,16,22,SUI,Mario EGGIMANN ,D ,0,0,0,0,1,0,0,0,0,1,503,165,210,,,,7,13.36,70,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3'50""",0.7,0.1,0.2,503,230,65,208,13.36,7
15,15,18,HON,Noel VALLADARES ,GK ,18,32,56,9,90,0,0,0,0,0,4378,1329,1881,,,,15,21.11,98,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"94'06""",0.98,0.01,0.01,4378,3770,250,358,21.11,15
15,15,2,HON,Osman CHAVEZ ,D ,17,33,52,17,90,0,0,0,0,2,8566,2512,4251,6,2,,69,24.77,87,6,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"94'06""",0.87,0.06,0.07,8566,5565,1140,1861,24.77,69
15,15,3,HON,Maynor FIGUEROA ,D ,13,30,43,14,90,0,0,0,1,2,8771,2604,4100,7,1,,50,21.36,87,7,6,0,0,0,0,0,0,0,1,4,1,1,1,0,0,0,1,"94'06""",0.87,0.07,0.06,8771,5747,1187,1837,21.36,50
15,15,7,HON,Ramon NUNEZ ,M ,10,20,50,18,78,0,2,3,0,3,8545,2656,3781,54,15,,70,23.67,79,10,11,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"78'07""",0.79,0.1,0.11,8545,4713,1575,2257,23.67,70
15,15,8,HON,Wilson PALACIOS ,M ,19,23,83,16,90,0,0,0,3,1,9834,2861,4742,36,9,1,108,20.88,82,8,10,0,0,0,0,0,1,0,3,3,0,0,2,0,1,0,0,"94'06""",0.82,0.08,0.1,9834,5838,1482,2515,20.88,108
15,15,9,HON,Carlos PAVON ,F ,3,9,33,9,60,0,0,1,0,1,5543,1620,2288,75,29,5,55,18.94,86,8,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"60'20""",0.86,0.08,0.06,5543,3580,913,1051,18.94,55
15,15,13,HON,Roger ESPINOZA ,F ,23,33,70,24,90,0,0,1,5,1,10137,3073,4460,51,19,2,109,26.39,82,8,10,0,1,0,0,0,0,0,5,4,0,0,0,0,0,0,1,"94'06""",0.82,0.08,0.1,10137,5921,1559,2657,26.39,109
15,15,17,HON,Edgar ALVAREZ ,M ,17,36,47,29,90,0,0,0,0,3,10102,3413,4255,57,23,1,135,26.17,83,7,10,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,0,"94'06""",0.83,0.07,0.1,10102,5998,1362,2742,26.17,135
15,15,20,HON,Amado GUEVARA ,M ,15,27,56,12,66,0,0,1,2,1,7701,2055,3960,36,6,,80,25.99,76,11,13,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,"66'13""",0.76,0.11,0.13,7701,3823,1470,2409,25.99,80
15,15,21,HON,Emilio IZAGUIRRE ,D ,26,41,63,20,90,0,0,0,1,2,9366,2739,4462,17,4,,84,21.08,83,8,9,0,0,0,0,0,0,0,1,3,0,0,0,0,1,2,3,"94'06""",0.83,0.08,0.09,9366,5636,1408,2322,21.08,84
15,15,23,HON,Sergio MENDOZA ,D ,22,36,61,12,90,0,0,0,0,1,9374,2848,4326,16,4,,90,28.11,84,8,8,0,0,0,0,0,0,0,0,6,0,0,0,1,0,1,1,"94'06""",0.84,0.08,0.08,9374,5420,1453,2500,28.11,90
15,15,6,HON,Hendry THOMAS ,M ,7,10,70,7,24,0,0,0,1,1,3224,1128,1444,42,6,,32,20.27,79,11,10,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,"27'53""",0.79,0.11,0.1,3224,1796,570,858,20.27,32
15,15,12,HON,Georgie WELCOME ,F ,9,12,75,9,30,0,0,1,1,1,3352,1206,1290,93,51,9,37,18.93,83,7,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"33'46""",0.83,0.07,0.1,3352,1922,453,977,18.93,37
15,15,15,HON,Walter MARTINEZ ,F ,2,5,40,5,12,0,0,0,1,1,1661,540,628,77,47,7,17,22.44,78,11,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"15'59""",0.78,0.11,0.11,1661,884,302,475,22.44,17
15,15,1,CHI,Claudio BRAVO ,GK ,25,32,78,16,90,0,0,0,0,0,5353,2063,1529,,,,15,19.15,97,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"94'06""",0.97,0.02,0.01,5353,4644,301,408,19.15,15
15,15,3,CHI,Waldo PONCE ,D ,41,52,79,36,90,0,1,1,0,1,8487,3547,2841,9,3,2,60,19.87,84,7,9,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,"94'06""",0.84,0.07,0.09,8487,5246,1205,2037,19.87,60
15,15,4,CHI,Mauricio ISLA ,D ,42,58,72,41,90,0,0,2,1,0,9944,4465,3042,36,14,1,127,26.7,81,8,11,0,1,1,1,0,0,0,1,10,1,1,1,0,0,0,0,"94'06""",0.81,0.08,0.11,9944,5217,1548,3180,26.7,127
15,15,6,CHI,Carlos CARMONA ,M ,51,64,80,44,90,0,0,0,2,0,8689,3797,2952,34,5,,80,21.36,79,10,11,0,0,0,0,0,1,0,2,7,1,0,1,1,0,0,3,"94'06""",0.79,0.1,0.11,8689,4593,1563,2534,21.36,80
15,15,7,CHI,Alexis SANCHEZ ,F ,25,48,52,41,90,0,0,4,2,6,7994,3610,2514,75,38,7,57,23.38,85,7,8,0,3,0,0,0,0,0,2,4,1,0,1,0,0,0,0,"94'06""",0.85,0.07,0.08,7994,4977,1130,1886,23.38,57
15,15,8,CHI,Arturo VIDAL ,M ,45,58,78,35,81,0,2,3,2,0,5768,2356,2147,39,16,5,63,22.05,83,7,10,0,3,0,0,0,0,0,2,7,2,0,0,0,0,0,1,"81'27""",0.83,0.07,0.1,5768,3156,856,1756,22.05,63
15,15,10,CHI,Jorge VALDIVIA ,M ,20,32,63,34,87,0,0,1,4,2,7827,3593,2543,85,44,10,91,22.81,83,8,9,0,0,0,1,0,0,0,4,5,2,0,0,1,0,0,1,"87'35""",0.83,0.08,0.09,7827,4454,1101,2272,22.81,91
15,15,14,CHI,Matias FERNANDEZ ,M ,39,60,65,36,90,0,0,3,3,4,9239,4230,2733,57,24,4,90,20.83,78,10,12,0,1,0,0,0,1,0,3,5,4,0,0,1,1,0,0,"94'06""",0.78,0.1,0.12,9239,4723,1674,2843,20.83,90
15,15,15,CHI,Jean BEAUSEJOUR ,F ,19,28,68,25,90,1,1,1,3,1,7215,3467,2110,70,40,7,68,21.88,86,6,8,1,1,0,0,0,0,0,3,3,1,0,1,0,1,0,0,"94'06""",0.86,0.06,0.08,7215,4170,1038,2007,21.88,68
15,15,17,CHI,Gary MEDEL ,D ,32,36,89,31,90,0,1,2,2,1,7663,3213,2417,13,5,1,67,22.52,87,6,7,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,"94'06""",0.87,0.06,0.07,7663,4884,1009,1770,22.52,67
15,15,20,CHI,Rodrigo MILLAR ,M ,30,35,86,29,52,0,0,0,1,0,3772,2117,977,47,18,1,31,19.77,77,9,14,0,0,0,0,0,0,0,1,6,1,0,0,0,1,0,0,"52'29""",0.77,0.09,0.14,3772,1898,611,1262,19.77,31
15,15,5,CHI,Pablo CONTRERAS ,D ,2,5,40,1,9,0,0,0,0,0,862,107,430,9,,,8,10.5,83,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12'39""",0.83,0.08,0.09,862,533,121,208,10.5,8
15,15,11,CHI,Mark GONZALEZ ,F ,2,4,50,2,3,0,0,3,0,0,641,207,231,62,27,,8,18.56,74,9,17,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"6'31""",0.74,0.09,0.17,641,287,87,267,18.56,8
15,15,18,CHI,Gonzalo JARA ,D ,10,14,71,12,38,0,0,0,1,0,3268,1272,1130,25,7,,28,20.5,81,8,11,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,"41'37""",0.81,0.08,0.11,3268,1800,504,964,20.5,28
14,14,1,BRA,JULIO CESAR ,GK ,13,15,87,3,90,0,0,0,0,0,4400,1880,1270,,,,,16.58,98,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"92'06""",0.98,0.02,0,4400,3989,266,145,16.58,0
14,14,2,BRA,MAICON ,D ,92,110,84,86,90,1,2,3,0,0,9747,4897,3283,45,19,,140,28.76,81,8,11,1,2,0,0,0,0,0,0,20,4,0,0,1,0,0,0,"92'06""",0.81,0.08,0.11,9747,5369,1434,2944,28.76,140
14,14,3,BRA,LUCIO ,D ,36,41,88,32,90,0,0,1,0,2,8627,3804,3159,22,5,3,62,21.99,85,7,8,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,1,"92'06""",0.85,0.07,0.08,8627,5572,1225,1829,21.99,62
14,14,4,BRA,JUAN ,D ,50,56,89,37,90,0,0,0,0,1,8045,3520,3243,14,4,2,52,25.38,89,5,6,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,3,"92'06""",0.89,0.05,0.06,8045,5641,927,1476,25.38,52
14,14,5,BRA,FELIPE MELO ,M ,84,92,91,79,84,0,1,3,1,0,9597,5063,3066,51,17,4,75,23.85,81,9,10,0,2,0,1,0,0,0,1,11,1,0,2,1,0,0,1,"83'57""",0.81,0.09,0.1,9597,5628,1624,2345,23.85,75
14,14,6,BRA,MICHEL BASTOS ,D ,89,105,85,87,90,0,1,4,1,0,10157,4996,3555,45,13,,78,26.74,82,9,9,0,4,0,0,0,0,0,1,10,0,1,1,0,0,1,1,"92'06""",0.82,0.09,0.09,10157,6078,1736,2341,26.74,78
14,14,7,BRA,ELANO ,M ,34,49,69,44,73,1,2,5,0,0,8505,4446,2625,73,43,5,66,22.84,81,10,9,1,3,1,0,0,0,0,0,3,3,0,0,0,0,0,0,"72'20""",0.81,0.1,0.09,8505,5067,1466,1972,22.84,66
14,14,8,BRA,GILBERTO SILVA ,M ,60,66,91,51,90,0,0,0,0,1,11070,5491,4072,51,12,1,76,27.5,78,12,10,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,"92'06""",0.78,0.12,0.1,11070,6397,2100,2573,27.5,76
14,14,9,BRA,LUIS FABIANO ,F ,8,15,53,16,90,0,0,1,4,1,9026,5079,2674,92,59,18,62,22.75,88,6,6,0,1,0,2,0,0,0,4,0,1,0,0,0,0,0,0,"92'06""",0.88,0.06,0.06,9026,6287,1247,1492,22.75,62
14,14,10,BRA,KAKA ,M ,44,54,81,56,78,0,1,1,0,2,8872,5274,2321,80,45,9,93,29.84,83,8,9,0,1,0,0,0,0,0,0,11,0,0,0,1,2,0,0,"77'46""",0.83,0.08,0.09,8872,5364,1349,2160,29.84,93
14,14,11,BRA,ROBINHO ,F ,61,79,77,74,90,0,1,6,0,2,9847,5919,2789,85,48,11,124,21.72,81,8,11,0,4,1,0,0,0,0,0,11,3,0,0,2,1,0,0,"92'06""",0.81,0.08,0.11,9847,5115,1543,3189,21.72,124
14,14,13,BRA,DANI ALVES ,D ,19,27,70,23,17,0,0,0,0,0,2625,1107,1107,66,31,3,25,20.43,73,12,15,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,"19'46""",0.73,0.12,0.15,2625,1326,464,835,20.43,25
14,14,18,BRA,RAMIRES ,M ,4,4,100,3,6,0,0,0,1,0,1147,237,687,39,11,,19,21.39,69,13,18,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,"8'09""",0.69,0.13,0.18,1147,481,212,453,21.39,19
14,14,21,BRA,NILMAR ,F ,1,2,50,4,12,0,2,2,2,0,1739,626,918,66,36,12,24,24.87,76,11,13,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"14'20""",0.76,0.11,0.13,1739,859,301,578,24.87,24
14,14,1,PRK,RI Myong Guk ,GK ,15,31,48,6,90,0,0,0,0,0,3015,1222,1114,,,,5,21.39,98,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"92'06""",0.98,0.01,0.01,3015,2602,151,262,21.39,5
14,14,2,PRK,CHA Jong Hyok ,D ,25,36,69,23,90,0,0,2,1,2,10517,3467,5592,20,6,,106,22.08,81,9,10,0,2,0,0,0,0,0,1,4,1,1,0,0,1,1,1,"92'06""",0.81,0.09,0.1,10517,5984,1790,2743,22.08,106
14,14,3,PRK,RI Jun Il ,D ,22,28,79,19,90,0,0,0,1,2,8735,2651,4977,5,,,49,20.85,87,7,6,0,0,0,0,0,0,0,1,1,0,2,1,0,0,1,2,"92'06""",0.87,0.07,0.06,8735,5675,1371,1690,20.85,49
14,14,4,PRK,PAK Nam Chol ,M ,31,44,70,30,90,0,0,0,1,0,10815,3499,5858,31,8,,95,20.86,78,11,11,0,0,0,0,0,0,0,1,2,0,2,0,0,2,1,1,"92'06""",0.78,0.11,0.11,10815,5842,1943,3030,20.86,95
14,14,5,PRK,RI Kwang Chon ,D ,21,30,70,13,90,0,0,1,1,1,9329,2808,5275,6,2,1,57,20.69,85,8,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,"92'06""",0.85,0.08,0.07,9329,5899,1588,1842,20.69,57
14,14,8,PRK,JI Yun Nam ,D ,18,32,56,18,90,1,1,2,0,0,9660,3013,5314,19,4,,100,21.7,83,8,9,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,3,"92'06""",0.83,0.08,0.09,9660,5656,1352,2652,21.7,100
14,14,9,PRK,JONG Tae Se ,F ,15,34,44,31,90,0,1,4,2,1,9821,3900,4509,67,26,5,88,22.55,84,8,8,0,4,1,1,0,0,0,2,2,0,0,0,0,2,0,1,"92'06""",0.84,0.08,0.08,9821,6128,1311,2382,22.55,88
14,14,10,PRK,HONG Yong Jo ,F ,25,32,78,30,90,0,0,0,1,0,10181,3383,5233,46,17,1,81,22.92,79,10,11,0,0,0,0,0,0,0,1,5,1,0,0,0,2,0,0,"92'06""",0.79,0.1,0.11,10181,5714,1810,2656,22.92,81
14,14,11,PRK,MUN In Guk ,M ,18,30,60,25,80,0,1,2,0,1,9441,2965,5244,34,11,1,79,20.96,79,10,11,0,1,0,0,0,0,0,0,2,0,0,1,1,1,0,0,"79'58""",0.79,0.1,0.11,9441,5282,1708,2450,20.96,79
14,14,13,PRK,PAK Chol Jin ,D ,18,20,90,11,90,0,0,0,3,0,8877,2655,4954,4,1,,63,22.55,88,7,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,"92'06""",0.88,0.07,0.05,8877,5879,1296,1702,22.55,63
14,14,17,PRK,AN Yong Hak ,M ,28,40,70,28,90,0,0,0,0,2,11792,3596,6775,19,3,1,85,24.44,74,14,12,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,2,"92'06""",0.74,0.14,0.12,11792,5824,2558,3411,24.44,85
14,14,6,PRK,KIM Kum Il ,M ,3,5,60,5,10,0,0,0,0,0,1546,881,438,65,40,15,16,23.64,69,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12'08""",0.69,0.16,0.15,1546,698,350,498,23.64,16
13,13,1,CIV,Boubacar BARRY ,GK ,13,21,62,5,90,0,0,0,0,0,2695,1221,921,,,,2,10.45,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,4,CIV,Kolo TOURE ,D ,25,30,83,23,90,0,0,0,0,0,9241,3613,4168,14,6,3,85,21.29,87,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,5,CIV,Didier ZOKORA ,M ,38,43,88,26,90,0,0,0,3,1,8288,3186,3914,8,,,52,21.29,88,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,
